TaskFileSize,TaskOutputFileSize,TaskFileLength,UserLatitude,UserLongitude,DataCenterID,ts,src_ip,src_port,dst_ip,dst_port,proto,service,duration,src_bytes,dst_bytes,conn_state,missed_bytes,src_pkts,src_ip_bytes,dst_pkts,dst_ip_bytes,dns_query,dns_qclass,dns_qtype,dns_rcode,dns_AA,dns_RD,dns_RA,dns_rejected,ssl_version,ssl_cipher,ssl_resumed,ssl_established,ssl_subject,ssl_issuer,http_trans_depth,http_method,http_uri,http_version,http_request_body_len,http_response_body_len,http_status_code,http_user_agent,http_orig_mime_types,http_resp_mime_types,weird_name,weird_addl,weird_notice,label,type
67,14,12,-62.256489244204026,96.5722161261732,3,1556425068,192.168.1.37,44759,192.168.1.193,445,tcp,-,0.0,0,0,RSTRH,0,0,0,1,40,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ransomware
37,11,14,-0.7522388849270101,-2.352840075562227,4,1556260858,192.168.1.190,58031,208.84.2.53,53,udp,dns,0.011362,54,141,SF,0,1,82,1,169,67.90.215.20.in-addr.arpa,1,12,3,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
42,18,25,31.503798103333608,-138.70293640455753,5,1556249361,172.17.0.3,51582,192.168.1.190,53,udp,dns,0.020186,0,636,SHR,0,0,0,2,692,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
96,16,10,-21.263470168394434,136.9571596307199,3,1556021424,192.168.1.31,38140,192.168.1.133,12000,tcp,-,0.0,0,0,S0,0,1,44,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,scanning
54,20,10,-0.5985024427762227,36.22484361895141,4,1554278831,192.168.1.152,56522,192.168.1.190,53,udp,dns,8.9e-05,130,0,S0,0,2,186,0,0,a2z3kk2ebqzso7.iot.ap-southeast-2.amazonaws.com,1,1,0,F,T,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
51,15,21,77.88970999135839,12.691779338642393,5,1556203764,192.168.1.30,45142,192.168.1.184,443,tcp,-,60.115052,0,0,S3,0,3,164,2,112,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos
58,14,19,-14.473648290822185,16.43157523544437,4,1556340881,192.168.1.32,55216,176.28.50.165,80,tcp,-,0.0,0,0,SH,0,1,52,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,xss
81,12,15,2.359639879231054,-159.20942077311187,3,1554254048,192.168.1.152,34296,192.168.1.152,10502,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
52,12,15,-67.80070570104516,144.8381952208479,3,1556355616,192.168.1.195,62625,192.168.1.1,41952,tcp,http,0.025054,201,1941,SF,0,7,493,8,2273,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
75,10,15,78.40744945422679,-82.901085874499,5,1556441429,192.168.1.193,49898,192.168.1.33,80,tcp,-,0.00012,0,0,REJ,0,1,48,1,40,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,backdoor
72,15,18,87.20070210660413,17.91909644429856,5,1556291234,192.168.1.1,56504,192.168.1.195,64530,udp,-,2.129828,5116,0,S0,0,16,5564,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
33,19,11,27.67334770124441,129.33924845793177,4,1556440770,192.168.1.193,49778,192.168.1.37,8080,tcp,-,0.000217,0,0,REJ,0,1,48,1,40,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,backdoor
58,12,20,-75.45226798757857,-1.0662603091755614,3,1554285093,192.168.1.152,39700,192.168.1.190,53,udp,dns,2.1e-05,130,0,S0,0,2,186,0,0,a2z3kk2ebqzso7.iot.ap-southeast-2.amazonaws.com,1,1,0,F,T,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
13,19,11,-72.84646078135928,52.5939273483003,3,1556297875,192.168.1.1,64246,192.168.1.193,58705,udp,-,0.0,0,0,S0,0,1,362,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
93,20,18,88.78501124980247,126.20047527755467,5,1556427019,192.168.1.33,7870,192.168.1.193,49160,tcp,-,0.0,0,0,OTH,0,1,688,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ransomware
62,13,22,11.396606631745115,-73.933764958246,5,1554298819,fe80::601f:9cde:4832:2f3f,143,ff02::16,0,icmp,-,0.335312,60,0,OTH,0,3,228,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
17,18,18,35.378131172168324,-147.4704101667813,5,1556334073,192.168.1.195,50719,192.168.1.79,9197,tcp,http,0.022602,692,29310,SF,0,8,1024,26,30362,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
11,12,13,56.37893737777287,112.84070407342624,4,1556365754,192.168.1.195,52226,192.168.1.79,7678,tcp,http,0.012306,194,1693,SF,0,5,406,6,1945,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
74,13,25,-35.345598862054004,122.0499570466767,3,1556021528,192.168.1.30,62946,192.168.1.186,8402,tcp,-,0.0,0,0,S0,0,1,44,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,scanning
88,15,15,-24.982661019147457,-113.94415696796736,3,1556439505,192.168.1.193,49564,192.168.1.33,80,tcp,-,0.000112,0,0,REJ,0,1,48,1,40,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,backdoor
94,16,22,-79.08830375280058,158.63017514825748,3,1556021945,192.168.1.30,62946,192.168.1.250,9618,tcp,-,0.783511,0,0,REJ,0,1,44,1,40,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,scanning
25,14,25,26.379879902850178,61.80616524231854,4,1556245966,192.168.1.79,41920,192.168.1.255,15600,udp,-,0.0,0,0,S0,0,1,63,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
89,18,18,1.046884457926879,10.854141609756056,4,1554284777,192.168.1.152,53972,192.168.1.152,10502,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
94,12,15,46.21922578901357,-88.39725514381496,5,1556423517,192.168.1.195,49765,172.217.25.142,443,tcp,-,0.0,0,0,OTH,0,1,40,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
97,11,13,-77.91321282493207,-60.312134516631104,3,1554212326,192.168.1.152,1880,192.168.1.152,51782,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
97,16,20,-14.90236324924868,-99.99521699425226,5,1556130232,192.168.1.30,74,192.168.1.184,74,tcp,-,1.6e-05,0,0,REJ,0,1,40,1,40,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,dos
85,18,23,-36.00124176233871,-85.25755427864365,3,1554254621,127.0.0.1,42100,127.0.0.1,7878,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
55,16,11,-46.90187949427599,174.95492942371965,3,1556250236,192.168.1.180,59386,192.0.32.59,43,tcp,-,0.370597,18,540,SF,0,5,286,5,808,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
81,18,10,77.51085710955749,102.06218785544075,5,1554252995,192.168.1.152,43504,192.168.1.190,53,udp,dns,4.2e-05,130,0,S0,0,2,186,0,0,a2z3kk2ebqzso7.iot.ap-southeast-2.amazonaws.com,1,28,0,F,T,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
82,15,24,-63.84785346848991,88.37027372010834,4,1556249053,192.168.1.190,1634,45.126.57.57,53,udp,dns,0.24829,45,675,SF,0,1,73,1,703,ns2.rminet.co.id,1,28,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
78,17,22,47.29969780661693,-35.09160477733877,5,1554315574,192.168.1.152,1880,192.168.1.152,40688,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
46,17,21,-37.26052044917997,156.4713107807018,3,1556296231,192.168.1.190,27453,192.5.6.30,53,udp,dns,0.016422,46,818,SF,0,1,74,1,846,ocsp.digicert.com,1,28,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
64,14,24,-41.46890543286211,-19.465835429897936,4,1554244102,192.168.1.250,5353,224.0.0.251,5353,udp,dns,4.204156,336,0,S0,0,3,420,0,0,_sleep-proxy._udp.local,32769,12,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
69,16,13,-1.1594144846782513,21.997477030772103,4,1556260985,192.168.1.190,65534,156.154.101.20,53,udp,dns,0.013498,41,661,SF,0,1,69,1,689,ns12.bsnl.in,1,1,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
78,16,14,-46.13634419192799,56.18976147773896,4,1556307492,192.168.1.195,61811,224.0.0.252,5355,udp,dns,2.6e-05,66,0,S0,0,2,122,0,0,desktop-7q9apbo,1,255,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
99,20,23,59.48758175053993,158.16736579856718,5,1556333893,192.168.1.195,61859,192.168.1.79,9197,tcp,http,0.012374,132,1770,SF,0,5,344,6,2022,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
32,11,18,25.3395667400384,-70.19123482308267,5,1554285794,192.168.1.79,55305,192.168.1.255,15600,udp,-,0.0,0,0,S0,0,1,63,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
55,17,25,-39.45723465572159,-145.67984563861506,3,1556260716,192.168.1.190,59226,193.0.9.10,53,udp,dns,0.311459,53,318,SF,0,1,81,1,346,82.40.13.97.in-addr.arpa,1,12,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
66,11,15,83.37866937194624,126.84591908957032,5,1554296249,192.168.1.152,1880,192.168.1.152,40688,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
89,10,10,14.6369613581586,-149.09040161377737,5,1556130094,192.168.1.30,60,192.168.1.152,60,tcp,-,0.00255,0,0,REJ,0,2,80,2,80,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,dos
36,19,11,-38.94528494160821,169.52762764595104,3,1556172730,192.168.1.31,52324,192.168.1.190,80,tcp,http,0.046519,311,1919,SF,0,5,579,6,2239,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,injection
24,17,14,-22.12561553832441,-111.5844455579925,3,1554315000,127.0.0.1,42100,127.0.0.1,7878,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
21,17,11,69.48290753284923,-108.83041960870185,4,1556423502,192.168.1.180,53328,202.158.214.106,80,tcp,-,0.0,0,0,OTH,0,0,0,1,1500,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
22,12,12,83.48962009796676,10.724158274959136,5,1556423457,192.168.1.195,49707,23.212.223.55,80,tcp,-,0.0,0,0,OTH,0,1,40,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
62,10,23,-62.73085464368193,-139.26138719523345,3,1554285091,192.168.1.152,1880,192.168.1.152,40688,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
52,19,19,0.04130156530789,-59.8716184656402,4,1556129716,192.168.1.30,22,192.168.1.184,22,tcp,-,0.00019,0,0,RSTO,0,2,80,1,44,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,dos
67,18,15,1.6612022035276937,116.21686496230552,4,1556353093,192.168.1.195,61155,192.168.1.1,41952,tcp,http,0.803098,383,3882,SF,0,11,847,12,4374,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
100,19,18,-18.164132102610097,-57.67994382664672,5,1556021700,192.168.1.31,38144,192.168.1.49,9071,tcp,-,0.0,0,0,S0,0,1,44,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,scanning
32,19,12,26.026050816042087,145.22768103536862,4,1556262333,192.168.1.190,1935,192.203.230.10,53,udp,dns,0.0,0,0,S0,0,1,45,0,0,(empty),1,2,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
32,11,16,28.553152356335616,-125.5110020311836,5,1554273858,192.168.1.6,5353,224.0.0.251,5353,udp,dns,0.0,0,0,S0,0,1,89,0,0,_googlecast._tcp.local,1,12,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
41,15,24,-88.61334069051647,-155.04326536396158,3,1556426603,192.168.1.193,49158,192.168.1.33,7870,tcp,-,0.0,0,0,OTH,0,1,463,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ransomware
93,19,16,-23.720853846454133,-98.90309374065214,5,1554264717,fe80::a691:b1ff:fe1e:5790,135,ff02::1:fff1:286d,136,icmp,-,144.22361,336,0,OTH,0,14,1008,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
80,10,12,-60.96075273482121,-70.21033336060133,3,1556021737,192.168.1.31,50949,192.168.1.49,1755,tcp,-,0.0,0,0,S0,0,1,44,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,scanning
22,10,11,-47.22397769956228,-34.39436766242176,4,1554254660,fe80::20c:29ff:feee:e07a,135,fe80::a691:b1ff:fe1e:5790,136,icmp,-,0.025005,24,16,OTH,0,1,72,1,64,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
53,14,25,2.2139065827788045,55.80452544246853,4,1554264884,127.0.0.1,47230,127.0.0.1,53,udp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
10,20,12,29.469275462272705,-176.8586223223226,4,1554304244,192.168.1.190,43530,192.168.1.190,7878,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
37,14,15,-29.03948350440023,-60.15508408917506,4,1556287935,192.168.1.190,6736,203.119.95.53,53,udp,dns,0.023533,57,357,SF,0,1,85,1,385,157.222.122.203.in-addr.arpa,1,12,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
94,12,19,-87.0041049719552,134.05705708892094,3,1556250802,192.168.1.180,60774,199.15.83.22,43,tcp,-,0.06953,15,21,SF,0,6,347,5,277,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
72,10,24,-2.9803838507826725,16.697213100296693,4,1556289498,192.168.1.190,38532,204.61.216.50,53,udp,dns,0.01161,55,398,SF,0,1,83,1,426,128.138.84.99.in-addr.arpa,1,12,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
69,10,13,-54.31082094679085,-87.65611438338144,3,1554316503,192.168.1.152,53972,192.168.1.152,10502,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
30,10,16,-51.243659691415445,-158.3065196972966,3,1556286820,192.168.1.195,51198,192.168.1.79,9197,tcp,http,0.055314,692,29310,SF,0,9,1064,26,30362,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
43,12,25,-47.91879179350551,-92.05173584956724,3,1554206600,192.168.1.152,1880,192.168.1.152,51782,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
34,10,14,-51.78815497761031,127.87173505901006,3,1554231642,192.168.1.190,60518,205.251.193.121,53,udp,dns,0.013441,0,246,SHR,0,0,0,1,274,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
89,14,15,0.5577215060631318,-171.8799746444612,5,1556130362,192.168.1.30,87,192.168.1.190,87,tcp,-,0.000219,0,0,REJ,0,1,40,1,40,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,dos
87,18,21,-89.57090121391008,-45.63971077602372,3,1556356874,192.168.1.1,56504,192.168.1.195,53355,udp,-,3.18627,5116,0,S0,0,16,5564,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
10,12,12,85.60656476681828,-24.256900604036986,5,1556355991,192.168.1.79,48743,192.168.1.255,15600,udp,-,0.0,0,0,S0,0,1,63,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
10,19,12,-19.063119530402982,-25.94353788444204,4,1554279863,192.168.1.17,137,192.168.1.255,137,udp,dns,18.226814,1450,0,S0,0,29,2262,0,0,YMYBSYFRRZGBF,1,32,0,F,T,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
99,14,18,-41.17173579364167,97.22184174834295,5,1556423452,192.168.1.195,49702,192.168.1.79,9197,tcp,-,0.0,0,0,OTH,0,1,247,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
12,10,16,-25.99610777507944,125.56738059263093,4,1554203237,192.168.1.79,48480,192.168.1.255,15600,udp,-,0.0,0,0,S0,0,1,63,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
18,18,21,-47.02079117695204,100.80858490376352,4,1556171819,192.168.1.30,35600,52.59.177.21,80,tcp,http,1.082463,237,12183,SF,0,6,557,12,12815,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,injection
45,14,15,12.49674367729503,8.12342677477966,4,1556287993,192.168.1.195,54945,192.168.1.79,9197,tcp,http,0.011019,132,643,SF,0,5,344,5,855,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
68,10,15,-17.142724651494618,150.99793120385362,3,1556173233,192.168.1.31,36884,192.168.1.195,80,tcp,http,0.26354,238,1951,SF,0,5,458,5,2163,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,injection
38,13,17,2.507939708496877,74.78531532416977,4,1554289614,192.168.1.195,63585,8.8.8.8,53,udp,dns,0.210737,49,233,SF,0,1,77,1,261,settings-win.data.microsoft.com,1,28,0,F,T,T,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
81,19,14,-18.485396616540783,-11.375135323124567,5,1556287424,192.168.1.30,48218,192.168.1.152,21,tcp,-,0.00021,0,0,REJ,0,1,60,1,40,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,password
76,10,23,56.38030621960368,169.2143341289891,5,1556258858,57.242.1.150,41156,192.168.1.152,80,tcp,-,0.0,0,0,S0,0,1,40,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
33,19,14,85.26723179863379,49.896653150460224,5,1556296515,192.168.1.193,49495,192.168.1.195,5357,tcp,http,0.00715,954,2370,SF,0,6,1206,5,2582,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
55,20,15,58.03154169409507,30.8036721550296,5,1556250478,192.168.1.190,11307,185.136.96.111,53,udp,dns,0.015634,46,376,SF,0,1,74,1,404,dns33.cloudns.net,1,1,0,T,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
47,19,15,13.145268161549708,-31.82625909610136,5,1556426218,192.168.1.33,43651,192.168.1.193,445,tcp,-,0.0,0,0,RSTRH,0,0,0,1,40,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ransomware
79,18,22,-26.55727373469149,-133.98321264401255,3,1554245060,127.0.0.1,42100,127.0.0.1,7878,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
80,10,19,-54.80908260900631,-160.78401334368448,3,1556293060,192.168.1.1,56415,192.168.1.193,58705,udp,-,0.0,0,0,S0,0,1,362,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
60,15,23,14.101494351827384,-25.184807922071087,4,1556341457,192.168.1.195,54019,192.168.1.79,7678,tcp,http,0.107515,175,1693,SF,0,5,387,6,1945,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
64,14,10,-68.74242548933351,-122.39824814312097,3,1556260732,142.94.7.167,61444,192.168.1.194,80,tcp,-,0.0,0,0,SH,0,1,40,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
57,20,11,59.20385851443501,106.2848113530734,5,1556130174,192.168.1.30,68,192.168.1.152,68,tcp,-,9e-06,0,0,REJ,0,1,40,1,40,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,dos
96,18,16,-61.05468379437248,-12.7338176937796,4,1556173252,192.168.1.31,56128,176.28.50.165,80,tcp,http,0.657837,206,2496,SF,0,6,526,6,2816,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,injection
53,13,23,48.48024309079588,70.6935562268257,4,1556129878,192.168.1.30,39,192.168.1.193,39,tcp,-,1.8e-05,0,0,REJ,0,1,40,1,40,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,dos
21,13,10,9.45204496973001,-179.4145333830163,5,1556173529,192.168.1.30,57850,192.168.1.190,80,tcp,-,0.397005,234,1920,S2,1920,2,112,2,112,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,injection
57,10,12,76.21745149609009,-151.48971451235678,5,1556340937,192.168.1.32,32911,192.168.1.1,53,udp,dns,0.005899,74,90,SF,0,2,130,2,146,testphp.vulnweb.com,1,28,0,F,T,F,T,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,xss
97,17,25,-20.28762700442907,131.37654973826557,3,1554231629,2405:6e00:10ce:2c00:a8a0:c393:5956:fd62,135,ff02::1:ff1e:5790,136,icmp,-,0.0,0,0,OTH,0,1,72,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
44,15,10,-26.151707057115075,-105.71789173782936,5,1554250573,192.168.1.190,35759,192.203.230.10,53,udp,dns,0.102548,0,1169,SHR,0,0,0,1,1197,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
89,17,11,57.85335725636424,-126.83744610748668,5,1554297738,192.168.1.152,53972,192.168.1.152,10502,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
24,13,19,37.316591120555145,28.749661979443744,4,1556248717,192.168.1.190,54406,193.113.32.157,53,udp,dns,0.308158,42,217,SF,0,1,70,1,245,dydns0.bt.com,1,1,0,T,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
12,13,19,19.57336909199256,-99.132159444539,5,1556259814,192.168.1.79,42997,192.168.1.255,15600,udp,-,0.0,0,0,S0,0,1,63,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
60,16,13,47.63829037721243,-132.0432524950645,5,1556427394,192.168.1.33,39313,192.168.1.193,445,tcp,-,0.0,0,0,OTH,0,0,0,1,52,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ransomware
53,19,16,-15.727961060512143,128.83856078835282,3,1556172911,192.168.1.30,38224,18.184.104.180,80,tcp,http,2.07441,420,12183,SF,0,6,740,12,12815,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,injection
61,10,22,-0.3638592952884494,-33.64212254866618,4,1556286818,192.168.1.31,38462,192.168.1.190,80,tcp,http,0.001988,155,216,SF,0,5,423,5,484,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,password
